"date","Loon","Silver","Carol","North Twin","South Twin","McKusick","Long","Unnamed","Lily","Louise","West Boot","Big Carnelian","Unnamed (Goggins)","Benz","Mann","Bass","Unnamed (Bass)","Pat","Masterman","Wood Pile","Sunnybrook","Round","Plaisted","North School Section","South School Section","Unnamed (Jackson WMA)","Unnamed (Kismet Basin)","Klawitter Pond","Unnamed (Heiforts Pond)"
"1997-08-03",NA,NA,NA,NA,NA,NA,891.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.92,NA,NA,NA
"1997-08-05",NA,NA,NA,NA,NA,NA,891.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-08-08",NA,NA,NA,NA,NA,NA,890.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-08-09",NA,NA,NA,NA,NA,NA,890.95,945.05,NA,NA,NA,862.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.05,NA,NA
"1997-08-10",NA,NA,NA,NA,NA,NA,890.94,972.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-08-11",NA,NA,NA,NA,NA,NA,890.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,979.94,NA,NA,NA,NA,NA,NA,NA,NA
"1997-08-12",NA,NA,NA,NA,NA,NA,890.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-08-13",NA,NA,NA,NA,NA,NA,890.9,944.97,NA,NA,NA,NA,NA,NA,NA,957.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.97,NA,NA
"1997-08-15",NA,NA,NA,NA,NA,NA,890.95,945.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.85,NA,NA,NA,NA,NA,NA,NA,889.2,945.03,NA,NA
"1997-08-16",NA,NA,NA,NA,NA,NA,890.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-08-17",NA,NA,NA,NA,NA,NA,890.93,972.57,NA,NA,NA,862.56,NA,NA,NA,NA,NA,944.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-08-19",NA,NA,NA,NA,NA,NA,890.96,945.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.15,NA,NA
"1997-08-20",NA,NA,NA,NA,NA,NA,891.51,NA,NA,NA,NA,NA,NA,NA,NA,957.61,NA,NA,NA,NA,NA,NA,NA,NA,972.69,889.44,NA,NA,NA
"1997-08-22",NA,NA,NA,NA,NA,NA,891.36,975.79,NA,NA,NA,862.65,NA,NA,NA,NA,NA,NA,954.66,969.26,NA,NA,NA,NA,NA,890.44,NA,NA,NA
"1997-08-25",NA,NA,NA,NA,NA,NA,891.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-08-26",NA,NA,NA,NA,NA,NA,891.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-08-27",NA,NA,NA,NA,NA,NA,891.17,NA,NA,NA,NA,NA,NA,NA,NA,957.57,NA,944.83,NA,NA,NA,NA,NA,NA,NA,889.46,NA,NA,NA
"1997-08-29",NA,NA,NA,NA,NA,NA,891.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-08-30",NA,NA,NA,NA,NA,NA,891.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972.66,NA,NA,NA,NA
"1997-09-03",NA,NA,NA,NA,NA,NA,891.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.44,NA,NA,NA
"1997-09-04",NA,NA,NA,NA,NA,NA,891.29,NA,NA,NA,NA,NA,NA,NA,NA,957.53,NA,NA,NA,NA,NA,NA,NA,NA,972.67,NA,NA,NA,NA
"1997-09-05",NA,NA,NA,NA,NA,NA,891.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-09-06",NA,NA,NA,NA,NA,NA,891.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-09-07",NA,NA,NA,NA,NA,NA,891.15,958.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.93,NA,NA
"1997-09-08",NA,NA,NA,NA,NA,NA,891.07,944.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.91,NA,NA
"1997-09-09",NA,NA,NA,NA,NA,NA,891.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-09-10",NA,NA,NA,NA,NA,NA,890.99,944.91,NA,NA,NA,NA,NA,NA,NA,957.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.91,NA,NA
"1997-09-13",NA,NA,NA,NA,NA,NA,890.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-09-14",NA,NA,NA,NA,NA,NA,890.78,972.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-09-15",NA,NA,NA,NA,NA,NA,890.74,944.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.24,NA,NA,NA,NA,NA,944.83,NA,NA
"1997-09-16",NA,NA,NA,NA,NA,NA,890.7,944.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.77,NA,NA,NA,NA,NA,NA,NA,NA,944.97,NA,NA
"1997-09-17",NA,NA,NA,NA,NA,NA,891.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972.61,NA,NA,NA,NA
"1997-09-18",NA,NA,NA,NA,NA,NA,891.03,NA,NA,NA,NA,NA,NA,NA,NA,957.51,NA,NA,NA,NA,NA,NA,NA,NA,972.61,NA,NA,NA,NA
"1997-09-19",NA,NA,NA,NA,NA,NA,890.99,944.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.95,NA,NA
"1997-09-22",NA,NA,NA,NA,NA,NA,890.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-09-26",NA,NA,NA,NA,NA,NA,890.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-09-27",NA,NA,NA,NA,NA,NA,890.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.73,NA,NA,NA,NA,NA,NA,NA,889.92,NA,NA,NA
"1997-09-28",NA,NA,NA,NA,NA,NA,890.59,958.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.83,NA,NA
"1997-09-29",NA,NA,NA,NA,NA,NA,890.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-09-30",NA,NA,NA,NA,NA,NA,890.52,959.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954.44,969,NA,NA,NA,NA,NA,889.835,944.77,NA,NA
"1997-10-01",NA,NA,NA,NA,NA,NA,890.49,NA,NA,NA,NA,NA,NA,NA,NA,957.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-02",NA,NA,NA,NA,NA,NA,890.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972.39,NA,NA,NA,NA
"1997-10-04",NA,NA,NA,NA,NA,NA,890.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.61,NA,NA,979.94,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-05",NA,NA,NA,NA,NA,NA,890.41,972.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-07",NA,NA,NA,NA,NA,NA,890.37,NA,844.83,NA,NA,NA,NA,NA,NA,NA,NA,944.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-08",NA,NA,NA,NA,NA,NA,890.37,944.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.71,NA,NA
"1997-10-09",NA,NA,NA,NA,NA,NA,890.36,NA,NA,NA,NA,NA,NA,NA,NA,957.28,NA,NA,NA,NA,NA,NA,NA,NA,972.35,NA,NA,NA,NA
"1997-10-11",NA,NA,NA,NA,NA,NA,890.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-13",NA,NA,NA,NA,NA,NA,890.61,945.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972.43,NA,945.05,NA,NA
"1997-10-14",NA,NA,NA,NA,NA,NA,890.63,972.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-15",NA,NA,NA,NA,NA,NA,890.62,NA,NA,NA,NA,NA,NA,NA,NA,957.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.74,NA,NA,NA
"1997-10-16",NA,NA,NA,NA,NA,NA,890.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972.39,NA,NA,NA,NA
"1997-10-17",NA,NA,NA,NA,NA,NA,890.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-18",NA,NA,NA,NA,NA,NA,890.53,NA,NA,NA,NA,862.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-19",NA,NA,NA,NA,NA,NA,890.5,972.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-21",NA,NA,NA,NA,NA,NA,890.43,972.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-23",NA,NA,NA,NA,NA,NA,890.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972.31,NA,NA,NA,NA
"1997-10-25",NA,NA,NA,NA,NA,NA,890.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-26",NA,NA,NA,NA,NA,NA,890.35,972.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-27",NA,NA,NA,NA,NA,NA,890.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-28",NA,NA,NA,NA,NA,NA,890.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-10-31",NA,NA,NA,NA,NA,NA,890.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-11-01",NA,NA,NA,NA,NA,NA,890.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-11-02",NA,NA,NA,NA,NA,NA,890.33,944.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.4,944.67,NA,NA
"1997-11-03",NA,NA,NA,NA,NA,NA,890.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-11-05",NA,NA,NA,NA,NA,NA,890.33,NA,NA,NA,NA,NA,NA,NA,NA,957.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-11-07",NA,NA,NA,NA,NA,NA,890.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-11-09",NA,NA,NA,NA,NA,NA,890.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-11-12",NA,NA,NA,NA,NA,NA,890.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-11-15",NA,NA,NA,NA,NA,NA,890.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-11-18",NA,NA,NA,NA,NA,NA,890.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-11-20",NA,NA,NA,NA,NA,NA,890.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,979.54,NA,NA,NA,NA,NA,NA,NA,NA
"1997-11-22",NA,NA,NA,NA,NA,NA,890.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-11-28",NA,NA,NA,NA,NA,NA,890.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.36,NA,NA,NA
"1997-12-04",NA,NA,NA,NA,NA,NA,890.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.3,NA,NA,NA
"1997-12-08",NA,NA,NA,NA,NA,NA,890.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.28,NA,NA,NA
"1997-12-15",NA,NA,NA,NA,NA,NA,890.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.26,NA,NA,NA
"1997-12-17",NA,NA,NA,NA,NA,NA,890.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.26,NA,NA,NA
"1997-12-23",NA,NA,NA,NA,NA,NA,890.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.24,NA,NA,NA
"1997-12-31",NA,NA,NA,NA,NA,NA,889.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.2,NA,NA,NA
"1998-01-07",NA,NA,NA,NA,NA,NA,889.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.2,NA,NA,NA
"1998-01-14",NA,NA,NA,NA,NA,NA,890.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.26,NA,NA,NA
"1998-01-22",NA,NA,NA,NA,NA,NA,889.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-01-29",NA,NA,NA,NA,NA,NA,890.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-02-06",NA,NA,NA,NA,NA,NA,890.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.28,NA,NA,NA
"1998-02-21",NA,NA,NA,NA,NA,NA,890.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.33,NA,NA,NA
"1998-02-25",NA,NA,NA,NA,NA,NA,890.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.35,NA,NA,NA
"1998-03-01",NA,NA,NA,NA,NA,NA,890.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.53,NA,NA,NA
"1998-03-04",NA,NA,NA,NA,NA,NA,890.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.58,NA,NA,NA
"1998-03-12",NA,NA,NA,NA,NA,NA,890.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.51,NA,NA,NA
"1998-03-20",NA,NA,NA,NA,NA,NA,890.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.37,NA,NA,NA
"1998-03-28",NA,NA,NA,NA,NA,NA,890.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,979.74,NA,NA,NA,NA,NA,NA,NA,NA
"1998-03-29",NA,NA,NA,NA,NA,NA,890.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-03-30",NA,NA,NA,NA,NA,NA,890.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-03-31",NA,NA,NA,NA,NA,NA,890.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-01",NA,NA,NA,NA,NA,NA,891.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890.22,NA,NA,NA
"1998-04-02",NA,NA,NA,NA,NA,NA,891.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-03",NA,NA,NA,NA,NA,NA,891.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-04",NA,NA,NA,NA,NA,NA,891.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890.45,NA,NA,NA
"1998-04-05",NA,NA,NA,NA,NA,NA,891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-07",NA,NA,NA,NA,NA,NA,890.93,NA,NA,NA,918.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-08",NA,NA,NA,NA,NA,NA,890.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-09",NA,NA,NA,NA,NA,NA,890.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.74,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-10",NA,NA,NA,NA,NA,NA,890.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-11",NA,NA,NA,NA,NA,NA,890.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-12",NA,NA,NA,NA,NA,NA,890.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-14",NA,NA,NA,NA,NA,NA,928.125,930.38,845.31,NA,NA,NA,972.69,NA,959.7,NA,NA,NA,NA,NA,NA,962.5,972.75,NA,NA,889.89,NA,NA,NA
"1998-04-15",NA,NA,NA,NA,NA,NA,890.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-16",NA,NA,NA,NA,NA,NA,890.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-20",NA,NA,NA,NA,NA,NA,890.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.75,NA,NA,NA,971.58,NA,NA,NA,NA
"1998-04-21",NA,NA,NA,NA,NA,NA,890.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-22",NA,NA,NA,NA,NA,NA,890.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.37,NA,NA,NA
"1998-04-23",NA,NA,NA,NA,NA,NA,890.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-24",NA,NA,NA,NA,NA,NA,890.54,NA,NA,NA,NA,NA,NA,NA,NA,957.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-25",NA,NA,NA,NA,NA,NA,890.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.27,NA,NA,NA
"1998-04-26",NA,NA,NA,NA,NA,NA,890.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-27",NA,NA,NA,NA,NA,NA,890.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.47,NA,NA,NA,971.49,NA,NA,NA,NA
"1998-04-28",NA,NA,NA,NA,NA,NA,890.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-05-02",NA,NA,NA,NA,NA,NA,890.45,944.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.71,NA,NA
"1998-05-03",NA,NA,NA,NA,NA,NA,890.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-05-04",NA,NA,NA,NA,NA,NA,890.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.37,NA,NA,NA,971.41,NA,NA,NA,NA
"1998-05-05",NA,NA,NA,NA,NA,NA,890.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.13,NA,NA,NA
"1998-05-06",NA,NA,NA,NA,NA,NA,890.44,944.67,NA,NA,NA,NA,NA,NA,NA,957.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.67,NA,NA
"1998-05-07",NA,NA,NA,NA,NA,NA,890.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-05-08",NA,NA,NA,NA,NA,NA,890.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.16,NA,NA,NA
"1998-05-09",NA,NA,NA,NA,NA,NA,890.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.17,NA,NA,NA
"1998-05-10",NA,NA,NA,NA,NA,NA,890.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.31,NA,NA,NA,NA,NA,NA,NA,889.15,NA,NA,NA
"1998-05-11",NA,NA,NA,NA,NA,NA,890.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971.43,NA,NA,NA,NA
"1998-05-13",NA,NA,NA,NA,NA,NA,890.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-05-14",NA,NA,NA,NA,NA,NA,890.54,944.63,NA,NA,NA,NA,NA,NA,NA,957.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.63,NA,NA
"1998-05-15",NA,NA,NA,NA,NA,NA,890.53,944.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.05,944.76,NA,NA
"1998-05-16",NA,NA,NA,NA,NA,NA,890.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.24,NA,NA,NA
"1998-05-17",NA,NA,NA,NA,NA,NA,890.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.31,NA,NA,NA
"1998-05-18",NA,NA,NA,NA,NA,NA,890.84,NA,NA,NA,917.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.27,NA,NA,NA,971.43,889.35,NA,NA,NA
"1998-05-19",NA,NA,NA,NA,NA,NA,890.84,944.69,NA,945.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.69,NA,NA
"1998-05-22",NA,NA,NA,NA,NA,NA,890.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.87,NA,NA,NA
"1998-05-23",NA,NA,NA,NA,NA,NA,890.64,944.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.18,NA,NA,NA,NA,NA,NA,NA,NA,944.63,NA,NA
"1998-05-26",NA,NA,NA,NA,NA,NA,890.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-05-28",NA,NA,NA,NA,NA,NA,890.46,NA,NA,NA,NA,NA,NA,NA,NA,957,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.85,NA,NA,NA
"1998-05-29",NA,NA,NA,NA,NA,NA,890.43,983.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-05-30",NA,NA,NA,NA,NA,NA,890.39,944.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.14,NA,NA,NA,NA,NA,NA,NA,NA,944.66,NA,NA
"1998-05-31",NA,NA,NA,NA,NA,NA,890.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.88,NA,NA,NA
